UnixTimestamp,DateTime,FromAddress,DIRECTION,ToAddress,Value,ContractAddress,TokenName,TokenSymbol
1615047095,3/6/2021 16:11:35,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,0.15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047095,3/6/2021 16:11:35,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x740f4017e8186d237f1c4041650be5d1266487b7,45.99861088,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047105,3/6/2021 16:11:45,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047105,3/6/2021 16:11:45,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x882ce9e1307cd42e3daf573bdb76055cc89a4df8,303.4748713,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047105,3/6/2021 16:11:45,0xeda700a96167234d8d07dc25696177489f504488,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,31.3732526,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047105,3/6/2021 16:11:45,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.1036017635,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047121,3/6/2021 16:12:01,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,0.16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047121,3/6/2021 16:12:01,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0xe42954ac9120e817e6d29a9f7e76b951a5475163,48.13757978,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047121,3/6/2021 16:12:01,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,1.180138889,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047121,3/6/2021 16:12:01,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x20fe26ed47125a4c8ba1f8546bbb3beefe1c5858,350.81,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047197,3/6/2021 16:13:17,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,0.1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047197,3/6/2021 16:13:17,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0xe655c73299c1b21732e41d26029558cdbfa153a2,29.38605214,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047198,3/6/2021 16:13:18,0x5d188c15c1361ef26055207c21a6bbfc68dfa9e6,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,148.3467717,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047198,3/6/2021 16:13:18,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047331,3/6/2021 16:15:31,0x8091cacaba522751d4e1b524691e17c9efb5fc91,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,253.0906536,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047331,3/6/2021 16:15:31,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.8427859695,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
1615047433,3/6/2021 16:17:13,0xa7ed7bc9f94a49da29dece3d15a7214c549d8e95,IN,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,60.0416733,0x20398ad62bb2d930646d45a6d4292baa0b860c1f,Flashstake,FLASH
1615047433,3/6/2021 16:17:13,0x31d9b2d096c7abd1cf9a3cc8f1982e5ffca09c47,OUT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.1980641074,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
